id,added,edited,beerdb_id,name,country,origin_state,origin_city,production,url,description,latitude,longitude,accuracy,image
738,2013-07-08 23:33:40.546093+00:00,2013-07-08 23:33:40.597913+00:00,,Kentucky Hemp Beer Company,USA,Kentucky,Lexington,,,,38.031700000000001,-84.495099999999994,approximate,
739,2013-07-08 23:33:40.616125+00:00,2013-07-08 23:33:40.621748+00:00,,Kenya Breweries,KEN,,Nairobi,,,,-1.2833000000000001,36.816699999999997,approximate,
740,2013-07-08 23:33:40.630116+00:00,2013-07-08 23:33:40.650273+00:00,,Kessler Brewing,USA,Montana,Helena,,,,46.595799999999997,-112.027,approximate,
741,2013-07-08 23:33:40.666814+00:00,2013-07-08 23:33:40.691050+00:00,,King and Barnes,GBR,West Sussex,Horsham,,,,51.063800000000001,-0.32700000000000001,approximate,
742,2013-07-08 23:33:40.707825+00:00,2013-07-08 23:33:40.725062+00:00,,"Kirin Brewery Company, Ltd",JPN,,,,http://www.kirin.com/,,,,,
743,2013-07-08 23:33:40.743456+00:00,2013-07-08 23:33:40.757712+00:00,,Kiuchi Shuzou Goushi Kaisya,JPN,Kanto,Ibaraki,,,,,,,
744,2013-07-08 23:33:40.792950+00:00,2013-07-08 23:33:40.803789+00:00,,Kleinbrouwerij de Glazen Toren,BEL,Oost-Vlaanderen,Erpe-Mere,,,,50.9193,3.9666000000000001,interpolated,
745,2013-07-08 23:33:40.826510+00:00,2013-07-08 23:33:40.864529+00:00,,Klosterbrauerei Neuzelle,DEU,Brandenburg,Neuzelle,,,,52.091000000000001,14.6509,rooftop,
746,2013-07-08 23:33:40.888893+00:00,2013-07-08 23:33:40.914914+00:00,,Klosterbrauerei Weltenburg,DEU,Bayern,Regensburg,,http://www.weltenburger.de/,,49.014400000000002,12.074999999999999,rooftop,
747,2013-07-08 23:33:40.960508+00:00,2013-07-08 23:33:40.964989+00:00,,Klosterbru Bamberg,DEU,Bayern,Bamberg,,,,49.889099999999999,10.887,rooftop,
748,2013-07-08 23:33:40.996780+00:00,2013-07-08 23:33:41.013935+00:00,,Knig Brauerei,DEU,Nordrhein-Westfalen,Duisburg,,,,51.531399999999998,6.7417999999999996,rooftop,
749,2013-07-08 23:33:41.027045+00:00,2013-07-08 23:33:41.062274+00:00,,Knig Ludwig Schlobrauerei Kaltenberg,DEU,Bayern,Frstenfeldbruck,,,,48.182600000000001,11.2522,rooftop,
750,2013-07-08 23:33:41.080539+00:00,2013-07-08 23:33:41.102789+00:00,,Knigsbacher Brauerei,DEU,Rheinland-Pfalz,Koblenz,,,,50.321599999999997,7.5861999999999998,rooftop,
751,2013-07-08 23:33:41.115398+00:00,2013-07-08 23:33:41.131115+00:00,,Knigsegger WalderBru,DEU,Baden-Wrttemberg,Knigseggwald,,,,47.926200000000001,9.4204000000000008,rooftop,
752,2013-07-08 23:33:41.169828+00:00,2013-07-08 23:33:41.195602+00:00,,Kona Brewing,USA,Hawaii,Kailua-Kona,,http://www.konabrewingco.com,,19.641999999999999,-155.99600000000001,interpolated,
753,2013-07-08 23:33:41.268649+00:00,2013-07-08 23:33:41.313235+00:00,,Köstritzer Schwarzbierbrauerei,DEU,Thüringen,Bad Köstritz,,,,,,,
754,2013-07-08 23:33:41.327123+00:00,2013-07-08 23:33:41.358309+00:00,,Královská pivovar Krušovice,CZE,,Krušovice,,http://www.krusovice.cz/,,,,,
755,2013-07-08 23:33:41.396490+00:00,2013-07-08 23:33:41.417778+00:00,,Krogh's Restaurant and Brewpub,USA,New Jersey,Sparta,,,,41.032299999999999,-74.640699999999995,geometric_center,
756,2013-07-08 23:33:41.443572+00:00,2013-07-08 23:33:41.457628+00:00,,Kross Brewing,USA,Vermont,Morrisville,,,,44.561700000000002,-72.598399999999998,approximate,
757,2013-07-08 23:33:41.477877+00:00,2013-07-08 23:33:41.496031+00:00,,Kuhnhenn Brewing,USA,Michigan,Warren,,http://www.kbrewery.com/,,42.527799999999999,-83.047200000000004,interpolated,
758,2013-07-08 23:33:41.541195+00:00,2013-07-08 23:33:41.596030+00:00,,Kulmbacher Brauerei AG,DEU,Bayern,Kulmbach,,,,50.106000000000002,11.4442,rooftop,
759,2013-07-08 23:33:41.637051+00:00,2013-07-08 23:33:41.640985+00:00,,Kulmbacher Mnchshof Bru,DEU,Bayern,Kulmbach,,,,50.107700000000001,11.452999999999999,approximate,
760,2013-07-08 23:33:41.669050+00:00,2013-07-08 23:33:41.697755+00:00,,La Jolla Brew House,USA,California,La Jolla,,,,32.840899999999998,-117.274,rooftop,
761,2013-07-08 23:33:41.724952+00:00,2013-07-08 23:33:41.746474+00:00,,La Jolla Brewing,USA,California,La Jolla,,,,33.857500000000002,-117.876,approximate,
762,2013-07-08 23:33:41.776704+00:00,2013-07-08 23:33:41.784914+00:00,,Labatt / Keith's Brewery / Oland Breweries,CAN,Nova Scotia,Halifax,,,,44.659799999999997,-63.599699999999999,interpolated,
763,2013-07-08 23:33:41.802510+00:00,2013-07-08 23:33:41.817610+00:00,,Labatt Ontario Breweries,CAN,Ontario,London,,,,42.977800000000002,-81.246700000000004,interpolated,
764,2013-07-08 23:33:41.855804+00:00,2013-07-08 23:33:41.907102+00:00,,LaConner Brewing,USA,Washington,LaConner,,http://www.insidelaconner.com/,,48.3917,-122.495,rooftop,
765,2013-07-08 23:33:41.926146+00:00,2013-07-08 23:33:41.931043+00:00,,Lafayette Brewing,USA,Indiana,Lafayette,,,,40.419400000000003,-86.890000000000001,rooftop,
766,2013-07-08 23:33:41.941113+00:00,2013-07-08 23:33:41.964384+00:00,,Lagunitas Brewing Company,USA,California,Petaluma,,http://www.lagunitas.com/,,38.272399999999998,-122.66200000000001,rooftop,
767,2013-07-08 23:33:41.974273+00:00,2013-07-08 23:33:41.978866+00:00,,Lake Louie Brewing,USA,Wisconsin,Arena,,,,43.1706,-89.932400000000001,interpolated,
768,2013-07-08 23:33:41.996567+00:00,2013-07-08 23:33:42.013106+00:00,,Lake Placid Pub & Brewery,USA,New York,Lake Placid,,http://www.ubuale.com/,,44.282899999999998,-73.981300000000005,rooftop,
769,2013-07-08 23:33:42.034834+00:00,2013-07-08 23:33:42.058219+00:00,,Lake Superior Brewing,USA,Minnesota,Duluth,,,,46.761099999999999,-92.131900000000002,interpolated,
770,2013-07-08 23:33:42.091101+00:00,2013-07-08 23:33:42.100811+00:00,,Lakefront Brewery,USA,Wisconsin,Milwaukee,,http://www.lakefrontbrewery.com/index.html,"Started in 1987, the microbrewery located on the Milwaukee River has become a Milwaukee landmark.  Its rich history includes partnerships with local taverns, preservation of local historical pieces, unique tours, family style dining options and most importantly, great beer. President Russ Klisch said it all started with his brother, Jim.  Jim expressed interest in beer making near his birthday and Russ humored him by purchasing him a book on the subject.  Jim read the book and brewed the beer.  Although not known, according to Russ, as a gourmet cook, Jim made a good beer.  Russ was impressed and decided he could do it better.  In short, sibling competitiveness and common interest lead both to entering contests in beer making.  They both received awards, and family and friends encouraged them to start the business. Their family had roots in the beer industry as well.  Their grandfather worked for Schlitz driving a street sweeper and a truck.  Russ Klisch remembers him bringing home short fills to his dad.  He recalls, even as a kid, that it was a cool job if you got to bring beer home at night.  Taverns were also owned by several family members. With that family history and their common interest in beer making, the brothers started their business.  They decided to start small.  Initially, they bought an old pizza bakery building down the street from their home in Riverwest.  They liked the location and the fact that they could walk there from home.  They sold their first barrel on December 2, 1987.  They stayed at that location until winter of 1998.",43.054699999999997,-87.905299999999997,rooftop,
771,2013-07-08 23:33:42.125645+00:00,2013-07-08 23:33:42.151498+00:00,,Lammin Sahti Oy,FIN,,Lammi,,,,,,,
772,2013-07-08 23:33:42.164278+00:00,2013-07-08 23:33:42.192165+00:00,,Lancaster Brewing Co.,USA,Pennsylvania,Lancaster,,http://www.lancasterbrewing.com/index.html,"We brew our beer in the heart of Lancaster County, Pennsylvania with great respect for the old traditions of brewing. Our master brewer, Christian Heim, has a strong commitment to quality and uses advanced brewing techniques to produce a consistent and high quality beer. Savor the hopped aromas as they come alive and accentuate the wholesome malt flavors in our ales and lagers.",40.043799999999997,-76.298400000000001,rooftop,
773,2013-07-08 23:33:42.207715+00:00,2013-07-08 23:33:42.219910+00:00,,Lanchester Brewing,GBR,Durham,Durham,,,,54.822899999999997,-1.7457,approximate,
774,2013-07-08 23:33:42.237111+00:00,2013-07-08 23:33:42.247062+00:00,,Lang Creek Brewry,USA,Montana,Marion,,http://langcreekbrewery.com/,Good beer here!!,48.014000000000003,-115.011,interpolated,
775,2013-07-08 23:33:42.266495+00:00,2013-07-08 23:33:42.284826+00:00,,Latrobe Brewing,USA,Pennsylvania,Latrobe,,,,40.321199999999997,-79.379499999999993,approximate,
776,2013-07-08 23:33:42.307727+00:00,2013-07-08 23:33:42.324313+00:00,,Laughing Dog Brewing,USA,Idaho,Ponderay,,http://www.laughingdogbrewing.com/,"Great Local brew.  They have 5 main brews, but the 2 I love most are their Pale Ale and Cream Ale.  The Pale Ale has a great hoppy finish, while the Cream Ale has a nice smooth taste. They also have a few other great brews!",48.3003,-116.538,rooftop,
777,2013-07-08 23:33:42.337312+00:00,2013-07-08 23:33:42.359124+00:00,,Lazy Magnolia Brewing Company,USA,Mississippi,Kiln,,http://www.lazymagnolia.com/,,30.3764,-89.449700000000007,rooftop,
778,2013-07-08 23:33:42.404793+00:00,2013-07-08 23:33:42.439883+00:00,,Le Cheval Blanc,CAN,Quebec,Montreal,,,,45.518099999999997,-73.5642,interpolated,
779,2013-07-08 23:33:42.458667+00:00,2013-07-08 23:33:42.475431+00:00,,Left Coast Brewing,USA,California,San Clemente,,,,33.457700000000003,-117.589,rooftop,
780,2013-07-08 23:33:42.526005+00:00,2013-07-08 23:33:42.545432+00:00,,Left Hand Brewing Company,USA,Colorado,Longmont,,http://www.lefthandbrewing.com/,,40.158700000000003,-105.113,interpolated,
781,2013-07-08 23:33:42.577684+00:00,2013-07-08 23:33:42.614948+00:00,,Legacy Brewing Co.,USA,Pennsylvania,Reading,,http://www.legacybrewing.com,"Legacy Brewing Co. is committed to handcrafting unique, high quality beer by employing brewing techniques learned from European and American brewers. The complexity of flavors comes from a combination of high quality imported malts and our hopping methods which includes the use of whole flower hops. The Legacy team includes a creative collection of brewers, engineers, a microbiologist and our friends in the arts community; all with a passion for innovative products. Legacy...we brew pure pleasure!",40.325600000000001,-75.928299999999993,interpolated,
782,2013-07-08 23:33:42.632199+00:00,2013-07-08 23:33:42.645072+00:00,,Legends Brewhouse & Eatery of Green Bay,USA,Wisconsin,Green Bay,,,,44.553400000000003,-88.097700000000003,rooftop,
783,2013-07-08 23:33:42.674979+00:00,2013-07-08 23:33:42.692462+00:00,,Leinenkugel's Ballyard Brewery,USA,Arizona,Phoenix,,,,33.448399999999999,-112.074,approximate,
784,2013-07-08 23:33:42.712957+00:00,2013-07-08 23:33:42.742071+00:00,,Lewis & Clark Brewing Company,USA,Montana,Helena,,http://lewisandclarkbrewing.com/,,46.597700000000003,-112.03700000000001,rooftop,
785,2013-07-08 23:33:42.753066+00:00,2013-07-08 23:33:42.775399+00:00,,Liberty Steakhouse and Brewery,USA,South Carolina,Myrtle Beach,,http://www.libertysteakhouseandbrewery.com/,"Liberty means many things to many different people. It's a celebration of the great American farmer and the rich bounty he puts on our plates.  It's a celebration of America's rich ethnic cooking styles. It's a celebration of the resurgence of the handcrafted-brewing style of the pre-prohibition small American brewery.  Liberty Steakhouse & Brewery is based on America's rich ethnic cooking styles, complimented by finely hand-crafted beers, tantalizing starters and perfectly seared steaks. We've got something brewing you're sure to like. Liberty is also a celebration of life, family and the pursuit of happiness. So bring us your hungry, your thirsty and fun-loving, we'll send you home refreshed and fulfilled.",33.718699999999998,-78.883099999999999,interpolated,
786,2013-07-08 23:33:42.796632+00:00,2013-07-08 23:33:42.813383+00:00,,Licher Privatbrauerei,DEU,Hessen,Lich,,,,50.520800000000001,8.8165999999999993,approximate,
787,2013-07-08 23:33:42.823942+00:00,2013-07-08 23:33:42.857431+00:00,,Liefmans Breweries,BEL,West-Vlaanderen,Dentergem,,,,50.9649,3.4220000000000002,interpolated,
788,2013-07-08 23:33:42.898773+00:00,2013-07-08 23:33:42.912070+00:00,,Lift Bridge Brewery,USA,Minnesota,Stillwater,,http://www.liftbridgebrewery.com/,,45.0565,-92.822199999999995,approximate,
789,2013-07-08 23:33:42.932103+00:00,2013-07-08 23:33:42.946360+00:00,,Lighthouse Brewing,CAN,British Columbia,Victoria,,,,48.4358,-123.396,interpolated,
790,2013-07-08 23:33:42.970351+00:00,2013-07-08 23:33:42.986470+00:00,,Lightning Boy Brewery,USA,Montana,Belgrade,,,,45.778599999999997,-111.179,approximate,
791,2013-07-08 23:33:43.003039+00:00,2013-07-08 23:33:43.020329+00:00,,Limburg Beer Company,NZL,,Hawkes Bay,,,,-39.627499999999998,176.85400000000001,rooftop,
792,2013-07-08 23:33:43.041908+00:00,2013-07-08 23:33:43.060601+00:00,,Lion Brewery Ceylon Ltd.,LKA,,Colombo,,http://www.lionbeer.com/,,38.754800000000003,-9.1882999999999999,approximate,
793,2013-07-08 23:33:43.068266+00:00,2013-07-08 23:33:43.072358+00:00,,Lion Brewery Inc.,USA,Pennsylvania,Wilkes Barre,,http://www.lionbrewery.com/,"With a proud brewing heritage dating back to 1905, The Lion Brewery merges rustic architecture with state-of-the-art brewing technology, a contrast typified by the gleaming stainless steel aging tanks that sit alongside the traditional copper brew kettle. Our brewing process utilizes the traditional English method of upward infusion mashing in our combination mash lauter tun to create lagers and ales inspired by old world values, but with modern quality and consistency. The staff at The Lion Brewery is dedicated to producing true handcrafted beers, made right here in our century-old Brewhouse. All of our premium beers are made using only the four basic ingredients allowed by the Reinheitsgebot, or German purity law. Under the skillful supervision of our Master Brewer, Leo Orlandini, each of our lagers and ales are brewed in small batches using only the finest hops and malts available to guarantee the highest quality and freshness. Each product we brew is an original recipe especially created to deliver a fuller flavor than ordinary beers, yet with an approachable style and character. As a result, our beers have garnered numerous medals from the Great American Beer Festival and the World Beer Championships in recent years.",41.255699999999997,-75.8583,interpolated,
794,2013-07-08 23:33:43.079068+00:00,2013-07-08 23:33:43.123166+00:00,,Lion Nathan Australia  Hunter Street,AUS,New South Wales,Sydney,,,,-33.868699999999997,151.21700000000001,approximate,
795,2013-07-08 23:33:43.137143+00:00,2013-07-08 23:33:43.162023+00:00,,Listermann Brewing Company,USA,Ohio,Cincinnati,,http://www.listermann.com/,,39.145600000000002,-84.474100000000007,rooftop,
796,2013-07-08 23:33:43.174285+00:00,2013-07-08 23:33:43.242032+00:00,,Little Apple Brewing,USA,Kansas,Manhattan,,,,39.183599999999998,-96.571700000000007,approximate,
797,2013-07-08 23:33:43.268360+00:00,2013-07-08 23:33:43.275338+00:00,,Little Creatures Brewery,AUS,WA,Fremantle,,http://www.littlecreatures.com.au/,,-32.059699999999999,115.745,rooftop,
798,2013-07-08 23:33:43.300052+00:00,2013-07-08 23:33:43.324703+00:00,,Live Oak Brewing,USA,Texas,Austin,,http://www.liveoakbrewing.com/,"Live Oak Brewing Company is truly a home-grown Austin enterprise. Two of Austin's own homebrews, Chip McElroy and Brian Peters, literally hand-built the brewery and were the two main brewers, keg washers, delivery persons, and proselytizers. Live Oak has grown since then, but we are still just as passionate about providing delicious old-world style beers that are rarely commercially available. Our special beers are brewed in limited quantities in a small east Austin brewery and are available in fine pubs and restaurants in Austin, Dallas, Houston, Alpine, Marathon, San Marcos and San Antonio.",30.254100000000001,-97.705500000000001,rooftop,
799,2013-07-08 23:33:43.354273+00:00,2013-07-08 23:33:43.359252+00:00,,Loaf and Stein Brewing,USA,Wisconsin,Eagle River,,,,45.917200000000001,-89.244299999999996,approximate,
800,2013-07-08 23:33:43.392217+00:00,2013-07-08 23:33:43.403246+00:00,,Lobkowiczk Pivovar Vysok Chlumec,CZE,,Vysok Chlumec,,,,49.620600000000003,14.383699999999999,approximate,
801,2013-07-08 23:33:43.432482+00:00,2013-07-08 23:33:43.446320+00:00,,Logjam Microbrewery,USA,Wisconsin,Unity,,http://www.logjambeer.com/,"Originally started in Tomahawk, WI.  LogJam Microbrewery is under new ownership and located in Unity, WI at Monster World campground.",44.851599999999998,-90.316500000000005,approximate,
802,2013-07-08 23:33:43.465386+00:00,2013-07-08 23:33:43.481123+00:00,,Long Trail Brewing Co,USA,Vermont,Bridgewater Corners,,http://www.longtrail.com/,"Long Trail Brewery is a microbrewery located in Bridgewater, Vermont, USA. It was opened in May of 1989 by Andy Pherson, who now serves both as the company's president and brewmaster. The company's first brewery was located in the basement of the Bridgewater Woolen Mill in Vermont's Green Mountains, but by 1995 the company had become popular enough that it was able to relocate to a state-of-the-art brewery and visitor center (featuring an open-air deck overlooking the Ottaquechee River) in Bridgewater Corners, VT.",43.588200000000001,-72.656300000000002,approximate,
803,2013-07-08 23:33:43.499614+00:00,2013-07-08 23:33:43.518932+00:00,,Long Valley Pub & Brewery,USA,New Jersey,Long Valley,,,,40.784300000000002,-74.780000000000001,interpolated,
804,2013-07-08 23:33:43.541256+00:00,2013-07-08 23:33:43.564206+00:00,,Lost Coast Brewery,USA,California,Eureka,,http://www.lostcoast.com/,,40.803199999999997,-124.16500000000001,rooftop,
